-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
-32768,-32768,-32768
